Latitude,Longitude,Year,Crime Score,Crime Severity Score,Public Space Score,Safety Score
52.272517,-1.518688,2023,0.022570975,0.71953125,0.003115265,56.30998722
52.272517,-1.511564,2023,0.011109152,0.749206349,0.003115265,59.31739314
52.272517,-1.50414,2023,0.002116029,0.708333333,0,41.54675836
52.272517,-1.497617,2023,0.003350379,0.694736842,0.00623053,55.48619477
52.268551,-1.570058,2023,0,0,0,65
52.268551,-1.562762,2023,0.002997708,0.723529412,0,42.70883857
52.268551,-1.555381,2023,0.019220596,0.703669725,0.003115265,55.25831083
52.268551,-1.548171,2023,0.008640451,0.630612245,0,35.01307763
52.268551,-1.540875,2023,0.004584729,0.492307692,0.012461059,39.39096347
52.268551,-1.533494,2023,0.01075648,0.633333333,0.012461059,50.30858755
52.268551,-1.526155,2023,0.010580145,0.652542373,0.012461059,51.83798631
52.268551,-1.518688,2023,0.005642744,0.715625,0.003115265,56.97368189
52.268551,-1.511564,2023,0.000529007,1,0,64.95767942
52.268551,-1.50414,2023,0,0,0,65
52.268551,-1.497617,2023,0,0,0,65
